노선번호,노선(ID),정류장순서,정류장(ID),정류장명,경도,위도,데이터기준일
1,250000100,1,250026779,장학해온채A,127.753910 ,37.897310 ,2024-01-02
1,250000100,2,250026778,장학교차로,127.755550 ,37.893830 ,2024-01-02
1,250000100,3,250026830,장학부영A,127.752780 ,37.896420 ,2024-01-02
1,250000100,4,250001211,후평동종점,127.748650 ,37.893260 ,2024-01-02
1,250000100,5,250001377,춘천기계공고,127.748980 ,37.891140 ,2024-01-02
1,250000100,6,250001873,정부합동청사,127.749310 ,37.888870 ,2024-01-02
1,250000100,7,250001505,동광오거리,127.749550 ,37.885230 ,2024-01-02
1,250000100,8,250001277,한국전력공사입구,127.748710 ,37.883460 ,2024-01-02
1,250000100,9,250001295,포스코더샵A,127.748600 ,37.881500 ,2024-01-02
1,250000100,10,250001786,충인교회,127.750010 ,37.879540 ,2024-01-02
1,250000100,11,250001853,일성트루엘A,127.748220 ,37.877350 ,2024-01-02
1,250000100,12,250002238,푸른언덕공원,127.745560 ,37.876220 ,2024-01-02
1,250000100,13,250001750,강원대학병원,127.742950 ,37.874740 ,2024-01-02
1,250000100,14,250001678,춘천청소년수련관,127.741090 ,37.874380 ,2024-01-02
1,250000100,15,250001230,중부지구대,127.737970 ,37.875790 ,2024-01-02
1,250000100,16,250001545,동부시장,127.734290 ,37.876580 ,2024-01-02
1,250000100,17,250001914,육림고개,127.730800 ,37.877190 ,2024-01-02
1,250000100,18,250002077,시청입구,127.728740 ,37.879570 ,2024-01-02
1,250000100,19,250002029,명동입구,127.726700 ,37.879690 ,2024-01-02
1,250000100,20,250001848,중앙시장/중앙초교,127.725050 ,37.878340 ,2024-01-02
1,250000100,21,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
1,250000100,22,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
1,250000100,23,250001353,춘천중학교,127.717700 ,37.875210 ,2024-01-02
1,250000100,24,250001350,엘타워/미소지움,127.717020 ,37.874050 ,2024-01-02
1,250000100,25,250001986,미소지움/방송대,127.720150 ,37.873310 ,2024-01-02
1,250000100,26,250002027,모아엘가A,127.723130 ,37.872100 ,2024-01-02
1,250000100,27,250001626,남부시장,127.726000 ,37.870620 ,2024-01-02
1,250000100,28,250026603,수협,127.727890 ,37.869710 ,2024-01-02
1,250000100,29,250002023,양우A,127.730500 ,37.868330 ,2024-01-02
1,250000100,30,250002239,춘천지방법원,127.734160 ,37.866110 ,2024-01-02
1,250000100,31,250001751,춘천사회혁신센터,127.736300 ,37.864170 ,2024-01-02
1,250000100,32,250002136,석사A,127.739120 ,37.862790 ,2024-01-02
1,250000100,33,250002148,석사4거리,127.743290 ,37.861170 ,2024-01-02
1,250000100,34,250002147,석사교회,127.744600 ,37.859890 ,2024-01-02
1,250000100,35,250001386,교육대학교,127.747100 ,37.857180 ,2024-01-02
1,250000100,36,250002016,여성가족연구원,127.748680 ,37.855790 ,2024-01-02
1,250000100,37,250002138,석사삼익A,127.751140 ,37.853100 ,2024-01-02
1,250000100,38,250002145,석사극동A,127.752710 ,37.851050 ,2024-01-02
1,250000100,39,250001273,장애인종합복지관,127.755850 ,37.846890 ,2024-01-02
1,250000100,40,250001354,학곡2리,127.758800 ,37.839850 ,2024-01-02
1,250000100,41,250001282,학곡리종점,127.760380 ,37.834950 ,2024-01-02
1,250000100,42,250001167,원창고개입구,127.763130 ,37.832340 ,2024-01-02
1,250000100,43,250027094,춘천자원,127.763970 ,37.827900 ,2024-01-02
1,250000100,44,265000751,사암4리,127.763950 ,37.823830 ,2024-01-02
1,250000100,45,250026776,학곡리,127.763280 ,37.822840 ,2024-01-02
1,250000100,46,250027084,학곡리,127.763390 ,37.822740 ,2024-01-02
1,250000100,47,250026772,사암4리,127.764130 ,37.823840 ,2024-01-02
1,250000100,48,250027095,춘천자원,127.764050 ,37.828230 ,2024-01-02
1,250000100,49,250001166,학곡리,127.763250 ,37.832450 ,2024-01-02
1,250000100,50,250001283,학곡리종점,127.760600 ,37.835100 ,2024-01-02
1,250000100,51,250001355,학곡2리,127.759050 ,37.840050 ,2024-01-02
1,250000100,52,250001274,장애인종합복지관,127.755400 ,37.847530 ,2024-01-02
1,250000100,53,250002146,석사극동A,127.752880 ,37.851210 ,2024-01-02
1,250000100,54,250002139,초록지붕A,127.751330 ,37.853290 ,2024-01-02
1,250000100,55,250001527,로데오거리,127.750670 ,37.854260 ,2024-01-02
1,250000100,56,250002015,여성가족연구원,127.748570 ,37.856160 ,2024-01-02
1,250000100,57,250001385,교육대학교,127.746470 ,37.858210 ,2024-01-02
1,250000100,58,250002140,석사사거리,127.745140 ,37.859610 ,2024-01-02
1,250000100,59,250001546,동보A,127.742180 ,37.861860 ,2024-01-02
1,250000100,60,250002137,석사A,127.739350 ,37.862930 ,2024-01-02
1,250000100,61,250001752,병무청앞,127.735170 ,37.865530 ,2024-01-02
1,250000100,62,250002024,양우A,127.731570 ,37.867950 ,2024-01-02
1,250000100,63,250001276,한국토지주택공사,127.729240 ,37.869290 ,2024-01-02
1,250000100,64,250001627,남부시장,127.727540 ,37.870130 ,2024-01-02
1,250000100,65,250002028,모아엘가A,127.724600 ,37.871540 ,2024-01-02
1,250000100,66,250001987,모아엘가A,127.721930 ,37.872930 ,2024-01-02
1,250000100,67,250001351,춘천중학교정문,127.718050 ,37.874000 ,2024-01-02
1,250000100,68,250001352,춘천중학교,127.717180 ,37.874840 ,2024-01-02
1,250000100,69,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
1,250000100,70,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
1,250000100,71,250001498,명동입구,127.726290 ,37.879060 ,2024-01-02
1,250000100,72,250002076,M백화점,127.729150 ,37.878760 ,2024-01-02
1,250000100,73,250001913,육림고개,127.730470 ,37.877240 ,2024-01-02
1,250000100,74,250001544,동부시장,127.733480 ,37.876300 ,2024-01-02
1,250000100,75,250001229,중부지구대,127.738510 ,37.875330 ,2024-01-02
1,250000100,76,250001677,춘천청소년수련관,127.740710 ,37.874330 ,2024-01-02
1,250000100,77,250001749,강원대학병원,127.743310 ,37.874840 ,2024-01-02
1,250000100,78,250002237,푸른언덕공원,127.746300 ,37.876270 ,2024-01-02
1,250000100,79,250001205,후평중학교,127.748430 ,37.877230 ,2024-01-02
1,250000100,80,250001785,신한은행후평동지점,127.750490 ,37.879280 ,2024-01-02
1,250000100,81,250001292,포스코더샵A,127.749480 ,37.880670 ,2024-01-02
1,250000100,82,250001278,한국전력공사입구,127.748990 ,37.883490 ,2024-01-02
1,250000100,83,250001506,동광오거리,127.749580 ,37.884700 ,2024-01-02
1,250000100,84,250001874,정부합동청사,127.749640 ,37.888430 ,2024-01-02
1,250000100,85,250001378,기계공고,127.749110 ,37.891860 ,2024-01-02
1,250000100,86,250001212,후평동종점,127.748890 ,37.893330 ,2024-01-02
1,250000100,87,250026831,장학LH1단지,127.752610 ,37.896350 ,2024-01-02
1,250000100,88,250026917,강원고앞,127.755230 ,37.895190 ,2024-01-02
1,250000100,89,265000700,장학해온채A,127.753810 ,37.898280 ,2024-01-02
2,250000200,1,250026779,장학해온채A,127.753910 ,37.897310 ,2024-01-02
2,250000200,2,250026778,장학교차로,127.755550 ,37.893830 ,2024-01-02
2,250000200,3,250001754,강동농협장학지점,127.753210 ,37.891750 ,2024-01-02
2,250000200,4,250026617,공단입구,127.749880 ,37.891020 ,2024-01-02
2,250000200,5,250001563,도민일보,127.744790 ,37.890530 ,2024-01-02
2,250000200,6,250001540,동산A,127.742170 ,37.889190 ,2024-01-02
2,250000200,7,250002229,봉의A,127.744940 ,37.886740 ,2024-01-02
2,250000200,8,250002124,세경3차,127.744110 ,37.884820 ,2024-01-02
2,250000200,9,250001547,동보빌리지,127.741140 ,37.883800 ,2024-01-02
2,250000200,10,250002127,한림대학교,127.738400 ,37.883550 ,2024-01-02
2,250000200,11,250001262,향교,127.734660 ,37.881500 ,2024-01-02
2,250000200,12,250001358,춘천시청별관,127.732690 ,37.881710 ,2024-01-02
2,250000200,13,250026768,e편한세상,127.726600 ,37.884100 ,2024-01-02
2,250000200,14,250001372,춘천농협,127.723400 ,37.884440 ,2024-01-02
2,250000200,15,250001886,소양로우체국,127.726240 ,37.881050 ,2024-01-02
2,250000200,16,250002029,명동입구,127.726700 ,37.879690 ,2024-01-02
2,250000200,17,250001848,중앙시장/중앙초교,127.725050 ,37.878340 ,2024-01-02
2,250000200,18,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
2,250000200,19,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
2,250000200,20,250001353,춘천중학교,127.717700 ,37.875210 ,2024-01-02
2,250000200,21,250001350,엘타워/미소지움,127.717020 ,37.874050 ,2024-01-02
2,250000200,22,250001986,미소지움/방송대,127.720150 ,37.873310 ,2024-01-02
2,250000200,23,265000677,온의롯데캐슬,127.718530 ,37.869300 ,2024-01-02
2,250000200,24,250001989,온의금호1차,127.715860 ,37.868710 ,2024-01-02
2,250000200,25,250001985,럭키A,127.718250 ,37.866520 ,2024-01-02
2,250000200,26,250002081,시외버스터미널,127.719880 ,37.864180 ,2024-01-02
2,250000200,27,250001903,은행나무공원,127.720130 ,37.861700 ,2024-01-02
2,250000200,28,250001621,남춘천중학교,127.721440 ,37.860560 ,2024-01-02
2,250000200,29,250001307,한진한성,127.723240 ,37.859420 ,2024-01-02
2,250000200,30,250001306,퇴계현대1차,127.726460 ,37.857890 ,2024-01-02
2,250000200,31,250001326,퇴계동입구,127.727720 ,37.859270 ,2024-01-02
2,250000200,32,250001921,유승한내들,127.731040 ,37.861840 ,2024-01-02
2,250000200,33,250026583,휴먼시아2차,127.733340 ,37.860500 ,2024-01-02
2,250000200,34,250001322,퇴계주공2차,127.737080 ,37.858430 ,2024-01-02
2,250000200,35,250002132,봄내초등학교,127.741760 ,37.856410 ,2024-01-02
2,250000200,36,250001321,퇴계주공3.4차,127.744390 ,37.855680 ,2024-01-02
2,250000200,37,250001172,로데오거리,127.748310 ,37.855050 ,2024-01-02
2,250000200,38,250002138,석사삼익A,127.751140 ,37.853100 ,2024-01-02
2,250000200,39,250002145,석사극동A,127.752710 ,37.851050 ,2024-01-02
2,250000200,40,250026846,태백교,127.753620 ,37.848720 ,2024-01-02
2,250000200,41,250026660,스무숲입구,127.748800 ,37.850610 ,2024-01-02
2,250000200,42,250002018,현진에버빌1차,127.747560 ,37.850380 ,2024-01-02
2,250000200,43,250026661,춘천고용복지센터,127.744710 ,37.851460 ,2024-01-02
2,250000200,44,250002086,시립요양원입구,127.750030 ,37.850580 ,2024-01-02
2,250000200,45,250002146,석사극동A,127.752880 ,37.851210 ,2024-01-02
2,250000200,46,250002139,초록지붕A,127.751330 ,37.853290 ,2024-01-02
2,250000200,47,250001320,퇴계주공3.4차,127.744870 ,37.855770 ,2024-01-02
2,250000200,48,250002131,봄내초교,127.742040 ,37.856550 ,2024-01-02
2,250000200,49,250026599,석사교사거리,127.739700 ,37.857380 ,2024-01-02
2,250000200,50,250001323,퇴계주공1차,127.737020 ,37.858710 ,2024-01-02
2,250000200,51,250026584,휴먼시아1차,127.733400 ,37.860730 ,2024-01-02
2,250000200,52,250001922,유승한내들,127.731390 ,37.861900 ,2024-01-02
2,250000200,53,250001327,남부초교,127.727490 ,37.859270 ,2024-01-02
2,250000200,54,250001305,퇴계현대1차,127.724990 ,37.858600 ,2024-01-02
2,250000200,55,250001324,퇴계우체국,127.723290 ,37.859600 ,2024-01-02
2,250000200,56,250001620,남춘천초교,127.721930 ,37.860450 ,2024-01-02
2,250000200,57,250001902,열린공원,127.720490 ,37.861610 ,2024-01-02
2,250000200,58,250002080,시외버스터미널,127.719910 ,37.863720 ,2024-01-02
2,250000200,59,250001759,춘천우체국,127.720120 ,37.865860 ,2024-01-02
2,250000200,60,250001984,풍물시장,127.717410 ,37.867370 ,2024-01-02
2,250000200,61,250001988,온의금호1차,127.716200 ,37.868880 ,2024-01-02
2,250000200,62,265000676,롯데마트춘천점,127.718310 ,37.869160 ,2024-01-02
2,250000200,63,250027093,방송통신대앞,127.720810 ,37.871930 ,2024-01-02
2,250000200,64,250001351,춘천중학교정문,127.718050 ,37.874000 ,2024-01-02
2,250000200,65,250001352,춘천중학교,127.717180 ,37.874840 ,2024-01-02
2,250000200,66,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
2,250000200,67,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
2,250000200,68,250001849,중앙시장,127.725490 ,37.878410 ,2024-01-02
2,250000200,69,250001885,인성병원,127.726630 ,37.881100 ,2024-01-02
2,250000200,70,265000722,KT,127.723820 ,37.882310 ,2024-01-02
2,250000200,71,250001371,춘천농협,127.723370 ,37.883640 ,2024-01-02
2,250000200,72,250026767,한신휴플러스,127.726360 ,37.883980 ,2024-01-02
2,250000200,73,250001359,춘천시청별관,127.732640 ,37.881510 ,2024-01-02
2,250000200,74,250001263,향교,127.735230 ,37.881700 ,2024-01-02
2,250000200,75,250001275,한림대학교,127.737370 ,37.883100 ,2024-01-02
2,250000200,76,250001548,동보빌리지,127.741440 ,37.883580 ,2024-01-02
2,250000200,77,250002125,세경3차,127.743700 ,37.884380 ,2024-01-02
2,250000200,78,250001686,농협후석로지점,127.745800 ,37.886280 ,2024-01-02
2,250000200,79,250002230,봉의A,127.744180 ,37.887730 ,2024-01-02
2,250000200,80,250001541,소방서,127.742450 ,37.889250 ,2024-01-02
2,250000200,81,250001564,도민일보,127.743130 ,37.890170 ,2024-01-02
2,250000200,82,250001375,기계공고,127.746690 ,37.890510 ,2024-01-02
2,250000200,83,250026618,공단입구,127.749990 ,37.890840 ,2024-01-02
2,250000200,84,250001753,강동농협장학지점,127.753480 ,37.891690 ,2024-01-02
2,250000200,85,250026917,강원고앞,127.755230 ,37.895190 ,2024-01-02
2,250000200,86,265000700,장학해온채A,127.753810 ,37.898280 ,2024-01-02
2-S,250000201,1,250026779,장학해온채A,127.753910 ,37.897310 ,2024-01-02
2-S,250000201,2,250026778,장학교차로,127.755550 ,37.893830 ,2024-01-02
2-S,250000201,3,250001754,강동농협장학지점,127.753210 ,37.891750 ,2024-01-02
2-S,250000201,4,250026617,공단입구,127.749880 ,37.891020 ,2024-01-02
2-S,250000201,5,250001563,도민일보,127.744790 ,37.890530 ,2024-01-02
2-S,250000201,6,250001540,동산A,127.742170 ,37.889190 ,2024-01-02
2-S,250000201,7,250002229,봉의A,127.744940 ,37.886740 ,2024-01-02
2-S,250000201,8,250002124,세경3차,127.744110 ,37.884820 ,2024-01-02
2-S,250000201,9,250001547,동보빌리지,127.741140 ,37.883800 ,2024-01-02
2-S,250000201,10,250002127,한림대학교,127.738400 ,37.883550 ,2024-01-02
2-S,250000201,11,250001262,향교,127.734660 ,37.881500 ,2024-01-02
2-S,250000201,12,250001358,춘천시청별관,127.732690 ,37.881710 ,2024-01-02
2-S,250000201,13,250026768,e편한세상,127.726600 ,37.884100 ,2024-01-02
2-S,250000201,14,250001372,춘천농협,127.723400 ,37.884440 ,2024-01-02
2-S,250000201,15,250001886,소양로우체국,127.726240 ,37.881050 ,2024-01-02
2-S,250000201,16,250002029,명동입구,127.726700 ,37.879690 ,2024-01-02
2-S,250000201,17,250001848,중앙시장/중앙초교,127.725050 ,37.878340 ,2024-01-02
2-S,250000201,18,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
2-S,250000201,19,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
2-S,250000201,20,250001353,춘천중학교,127.717700 ,37.875210 ,2024-01-02
2-S,250000201,21,250001350,엘타워/미소지움,127.717020 ,37.874050 ,2024-01-02
2-S,250000201,22,250001986,미소지움/방송대,127.720150 ,37.873310 ,2024-01-02
2-S,250000201,23,265000677,온의롯데캐슬,127.718530 ,37.869300 ,2024-01-02
2-S,250000201,24,250001989,온의금호1차,127.715860 ,37.868710 ,2024-01-02
2-S,250000201,25,250001985,럭키A,127.718250 ,37.866520 ,2024-01-02
2-S,250000201,26,250002081,시외버스터미널,127.719880 ,37.864180 ,2024-01-02
2-S,250000201,27,250001903,은행나무공원,127.720130 ,37.861700 ,2024-01-02
2-S,250000201,28,250001621,남춘천중학교,127.721440 ,37.860560 ,2024-01-02
2-S,250000201,29,250001307,한진한성,127.723240 ,37.859420 ,2024-01-02
2-S,250000201,30,250001306,퇴계현대1차,127.726460 ,37.857890 ,2024-01-02
2-S,250000201,31,250001326,퇴계동입구,127.727720 ,37.859270 ,2024-01-02
2-S,250000201,32,250001921,유승한내들,127.731040 ,37.861840 ,2024-01-02
2-S,250000201,33,250026583,휴먼시아2차,127.733340 ,37.860500 ,2024-01-02
2-S,250000201,34,250001322,퇴계주공2차,127.737080 ,37.858430 ,2024-01-02
2-S,250000201,35,250002132,봄내초등학교,127.741760 ,37.856410 ,2024-01-02
2-S,250000201,36,250001321,퇴계주공3.4차,127.744390 ,37.855680 ,2024-01-02
2-S,250000201,37,250001172,로데오거리,127.748310 ,37.855050 ,2024-01-02
2-S,250000201,38,250002138,석사삼익A,127.751140 ,37.853100 ,2024-01-02
2-S,250000201,39,250002145,석사극동A,127.752710 ,37.851050 ,2024-01-02
2-S,250000201,40,250026846,태백교,127.753620 ,37.848720 ,2024-01-02
2-S,250000201,41,250026660,스무숲입구,127.748800 ,37.850610 ,2024-01-02
2-S,250000201,42,250002018,현진에버빌1차,127.747560 ,37.850380 ,2024-01-02
2-S,250000201,43,250026661,춘천고용복지센터,127.744710 ,37.851460 ,2024-01-02
2-S,250000201,44,250002086,시립요양원입구,127.750030 ,37.850580 ,2024-01-02
2-S,250000201,45,250002146,석사극동A,127.752880 ,37.851210 ,2024-01-02
2-S,250000201,46,250002139,초록지붕A,127.751330 ,37.853290 ,2024-01-02
2-S,250000201,47,250001320,퇴계주공3.4차,127.744870 ,37.855770 ,2024-01-02
2-S,250000201,48,250002131,봄내초교,127.742040 ,37.856550 ,2024-01-02
2-S,250000201,49,250026599,석사교사거리,127.739700 ,37.857380 ,2024-01-02
2-S,250000201,50,250001323,퇴계주공1차,127.737020 ,37.858710 ,2024-01-02
2-S,250000201,51,250026584,휴먼시아1차,127.733400 ,37.860730 ,2024-01-02
2-S,250000201,52,250001922,유승한내들,127.731390 ,37.861900 ,2024-01-02
2-S,250000201,53,250001327,남부초교,127.727490 ,37.859270 ,2024-01-02
2-S,250000201,54,250001305,퇴계현대1차,127.724990 ,37.858600 ,2024-01-02
2-S,250000201,55,250001324,퇴계우체국,127.723290 ,37.859600 ,2024-01-02
2-S,250000201,56,250001620,남춘천초교,127.721930 ,37.860450 ,2024-01-02
2-S,250000201,57,250001902,열린공원,127.720490 ,37.861610 ,2024-01-02
2-S,250000201,58,250002080,시외버스터미널,127.719910 ,37.863720 ,2024-01-02
2-S,250000201,59,250001759,춘천우체국,127.720120 ,37.865860 ,2024-01-02
2-S,250000201,60,250001984,풍물시장,127.717410 ,37.867370 ,2024-01-02
2-S,250000201,61,250001988,온의금호1차,127.716200 ,37.868880 ,2024-01-02
2-S,250000201,62,265000676,롯데마트춘천점,127.718310 ,37.869160 ,2024-01-02
2-S,250000201,63,250027093,방송통신대앞,127.720810 ,37.871930 ,2024-01-02
2-S,250000201,64,250001351,춘천중학교정문,127.718050 ,37.874000 ,2024-01-02
2-S,250000201,65,250001352,춘천중학교,127.717180 ,37.874840 ,2024-01-02
2-S,250000201,66,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
2-S,250000201,67,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
2-S,250000201,68,250001849,중앙시장,127.725490 ,37.878410 ,2024-01-02
2-S,250000201,69,250001885,인성병원,127.726630 ,37.881100 ,2024-01-02
2-S,250000201,70,265000722,KT,127.723820 ,37.882310 ,2024-01-02
2-S,250000201,71,250001371,춘천농협,127.723370 ,37.883640 ,2024-01-02
2-S,250000201,72,250026767,한신휴플러스,127.726360 ,37.883980 ,2024-01-02
2-S,250000201,73,250001359,춘천시청별관,127.732640 ,37.881510 ,2024-01-02
2-S,250000201,74,250001263,향교,127.735230 ,37.881700 ,2024-01-02
2-S,250000201,75,250001275,한림대학교,127.737370 ,37.883100 ,2024-01-02
2-S,250000201,76,250001548,동보빌리지,127.741440 ,37.883580 ,2024-01-02
2-S,250000201,77,250002125,세경3차,127.743700 ,37.884380 ,2024-01-02
2-S,250000201,78,250001686,농협후석로지점,127.745800 ,37.886280 ,2024-01-02
2-S,250000201,79,250002230,봉의A,127.744180 ,37.887730 ,2024-01-02
2-S,250000201,80,250001541,소방서,127.742450 ,37.889250 ,2024-01-02
2-S,250000201,81,250001564,도민일보,127.743130 ,37.890170 ,2024-01-02
2-S,250000201,82,250001375,기계공고,127.746690 ,37.890510 ,2024-01-02
2-S,250000201,83,250026618,공단입구,127.749990 ,37.890840 ,2024-01-02
2-S,250000201,84,250001753,강동농협장학지점,127.753480 ,37.891690 ,2024-01-02
2-S,250000201,85,250001755,강원중학교,127.755850 ,37.895100 ,2024-01-02
2-S,250000201,86,250026921,춘천여고앞,127.761490 ,37.885940 ,2024-01-02
3,250000300,1,250001211,후평동종점,127.748650 ,37.893260 ,2024-01-02
3,250000300,2,250001377,춘천기계공고,127.748980 ,37.891140 ,2024-01-02
3,250000300,3,250001873,정부합동청사,127.749310 ,37.888870 ,2024-01-02
3,250000300,4,250026642,강원도시가스,127.748170 ,37.886080 ,2024-01-02
3,250000300,5,250001685,신성교회,127.746760 ,37.885080 ,2024-01-02
3,250000300,6,250001332,토우시장,127.747740 ,37.883080 ,2024-01-02
3,250000300,7,250001293,포스코후문,127.746750 ,37.881690 ,2024-01-02
3,250000300,8,250001336,크로바A,127.744110 ,37.880480 ,2024-01-02
3,250000300,9,250002227,봉의중학교,127.741520 ,37.879300 ,2024-01-02
3,250000300,10,250001658,교동초교입구,127.738150 ,37.877780 ,2024-01-02
3,250000300,11,250001545,동부시장,127.734290 ,37.876580 ,2024-01-02
3,250000300,12,250001914,육림고개,127.730800 ,37.877190 ,2024-01-02
3,250000300,13,250002077,시청입구,127.728740 ,37.879570 ,2024-01-02
3,250000300,14,250002029,명동입구,127.726700 ,37.879690 ,2024-01-02
3,250000300,15,250001848,중앙시장/중앙초교,127.725050 ,37.878340 ,2024-01-02
3,250000300,16,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
3,250000300,17,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
3,250000300,18,250001353,춘천중학교,127.717700 ,37.875210 ,2024-01-02
3,250000300,19,250001684,공지사거리,127.714690 ,37.874300 ,2024-01-02
3,250000300,20,250001862,조각공원,127.713860 ,37.873070 ,2024-01-02
3,250000300,21,250001989,온의금호1차,127.715860 ,37.868710 ,2024-01-02
3,250000300,22,250001985,럭키A,127.718250 ,37.866520 ,2024-01-02
3,250000300,23,250002081,시외버스터미널,127.719880 ,37.864180 ,2024-01-02
3,250000300,24,250001903,은행나무공원,127.720130 ,37.861700 ,2024-01-02
3,250000300,25,250001621,남춘천중학교,127.721440 ,37.860560 ,2024-01-02
3,250000300,26,250001307,한진한성,127.723240 ,37.859420 ,2024-01-02
3,250000300,27,250001306,퇴계현대1차,127.726460 ,37.857890 ,2024-01-02
3,250000300,28,250001326,퇴계동입구,127.727720 ,37.859270 ,2024-01-02
3,250000300,29,250001325,퇴계우성A,127.730100 ,37.860010 ,2024-01-02
3,250000300,30,250026588,중앙하이츠2차,127.735630 ,37.856980 ,2024-01-02
3,250000300,31,250001846,중앙하이츠1차,127.737100 ,37.854660 ,2024-01-02
3,250000300,32,250026543,홈플러스,127.735160 ,37.850840 ,2024-01-02
3,250000300,33,250001330,퇴계금호A,127.738910 ,37.849080 ,2024-01-02
3,250000300,34,250001316,퇴계주공6차,127.741120 ,37.851190 ,2024-01-02
3,250000300,35,250001315,퇴계주공6차,127.741540 ,37.851350 ,2024-01-02
3,250000300,36,250026661,춘천고용복지센터,127.744710 ,37.851460 ,2024-01-02
3,250000300,37,250026660,스무숲입구,127.748800 ,37.850610 ,2024-01-02
3,250000300,38,250002018,현진에버빌1차,127.747560 ,37.850380 ,2024-01-02
3,250000300,39,250002017,퇴계주공6단지,127.743010 ,37.851270 ,2024-01-02
3,250000300,40,250001314,퇴계주공6차A,127.740850 ,37.851150 ,2024-01-02
3,250000300,41,250001310,퇴계한주A,127.739020 ,37.849260 ,2024-01-02
3,250000300,42,250001309,홈플러스,127.735660 ,37.850830 ,2024-01-02
3,250000300,43,250001843,중앙하이츠1차,127.737390 ,37.854560 ,2024-01-02
3,250000300,44,250026587,퇴계주공2차,127.734640 ,37.857890 ,2024-01-02
3,250000300,45,250001171,퇴계우성A,127.730910 ,37.859940 ,2024-01-02
3,250000300,46,250001327,남부초교,127.727490 ,37.859270 ,2024-01-02
3,250000300,47,250001305,퇴계현대1차,127.724990 ,37.858600 ,2024-01-02
3,250000300,48,250001324,퇴계우체국,127.723290 ,37.859600 ,2024-01-02
3,250000300,49,250001620,남춘천초교,127.721930 ,37.860450 ,2024-01-02
3,250000300,50,250001902,열린공원,127.720490 ,37.861610 ,2024-01-02
3,250000300,51,250002080,시외버스터미널,127.719910 ,37.863720 ,2024-01-02
3,250000300,52,250001759,춘천우체국,127.720120 ,37.865860 ,2024-01-02
3,250000300,53,250001984,풍물시장,127.717410 ,37.867370 ,2024-01-02
3,250000300,54,250001988,온의금호1차,127.716200 ,37.868880 ,2024-01-02
3,250000300,55,250001683,공지천사거리,127.714750 ,37.874100 ,2024-01-02
3,250000300,56,250001352,춘천중학교,127.717180 ,37.874840 ,2024-01-02
3,250000300,57,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
3,250000300,58,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
3,250000300,59,250001498,명동입구,127.726290 ,37.879060 ,2024-01-02
3,250000300,60,250002076,M백화점,127.729150 ,37.878760 ,2024-01-02
3,250000300,61,250001913,육림고개,127.730470 ,37.877240 ,2024-01-02
3,250000300,62,250001544,동부시장,127.733480 ,37.876300 ,2024-01-02
3,250000300,63,250001659,교동초교입구,127.737680 ,37.877330 ,2024-01-02
3,250000300,64,250002228,봉의중학교,127.741600 ,37.879120 ,2024-01-02
3,250000300,65,250001337,크로바A,127.745040 ,37.880680 ,2024-01-02
3,250000300,66,250001294,포스코후문,127.746940 ,37.881540 ,2024-01-02
3,250000300,67,250001331,토우시장,127.747420 ,37.884370 ,2024-01-02
3,250000300,68,250026643,강원도시가스,127.747920 ,37.885860 ,2024-01-02
3,250000300,69,250001874,정부합동청사,127.749640 ,37.888430 ,2024-01-02
3,250000300,70,250001378,기계공고,127.749110 ,37.891860 ,2024-01-02
3,250000300,71,250001212,후평동종점,127.748890 ,37.893330 ,2024-01-02
3-S,250000301,1,250001211,후평동종점,127.748650 ,37.893260 ,2024-01-02
3-S,250000301,2,250001377,춘천기계공고,127.748980 ,37.891140 ,2024-01-02
3-S,250000301,3,250001873,정부합동청사,127.749310 ,37.888870 ,2024-01-02
3-S,250000301,4,250026642,강원도시가스,127.748170 ,37.886080 ,2024-01-02
3-S,250000301,5,250001685,신성교회,127.746760 ,37.885080 ,2024-01-02
3-S,250000301,6,250001332,토우시장,127.747740 ,37.883080 ,2024-01-02
3-S,250000301,7,250001293,포스코후문,127.746750 ,37.881690 ,2024-01-02
3-S,250000301,8,250001336,크로바A,127.744110 ,37.880480 ,2024-01-02
3-S,250000301,9,250002227,봉의중학교,127.741520 ,37.879300 ,2024-01-02
3-S,250000301,10,250001658,교동초교입구,127.738150 ,37.877780 ,2024-01-02
3-S,250000301,11,250001545,동부시장,127.734290 ,37.876580 ,2024-01-02
3-S,250000301,12,250001914,육림고개,127.730800 ,37.877190 ,2024-01-02
3-S,250000301,13,250002077,시청입구,127.728740 ,37.879570 ,2024-01-02
